寧遠府越巂廳,寧遠府,越巂廳
奉天省長白府,奉天省,長白府
順天府昌平州,順天府,昌平州
碎葉鎮守伊吾,碎葉鎮守,伊吾
黑龍江省奇克,黑龍江省,奇克
京東西路鄆州,京東西路,鄆州
福建省建寧府,福建省,建寧府
雲南省臨安府,雲南省,臨安府
後軍留守後衛,後軍,留守後衛
西南路天德府,西南路,天德府
浙江省金衢道,浙江省,金衢道
四川省綏定府,四川省,綏定府
濟寧直隸金鄉,濟寧直隸,金鄉
江南西建武軍,江南西,建武軍
龜玆鎮守伊吾,龜玆鎮守,伊吾
湖廣布政靖州,湖廣布政,靖州
江南道信安郡,江南道,信安郡
永興路保安軍,永興路,保安軍
江南西隆興府,江南西,隆興府
察哈爾省宣化,察哈爾省,宣化
長沙府株洲廳,長沙府,株洲廳
六安地區壽縣,六安地區,壽縣
湖北咸寧地區,湖北,咸寧地區
中書省冀寧路,中書省,冀寧路
趙州直隸寧晉,趙州直隸,寧晉
慶原路平凉府,慶原路,平凉府
懷北地區漵浦,懷北地區,漵浦
兩浙東路溫州,兩浙東路,溫州
鄖陽地區鄖西,鄖陽地區,鄖西
那曲地區班戈,那曲地區,班戈
湖南省永州府,湖南省,永州府
山東西路博州,山東西路,博州
零陵地區藍山,零陵地區,藍山
運城地區夏縣,運城地區,夏縣
常德路桃源州,常德路,桃源州
慶陽地區華池,慶陽地區,華池
果洛藏族達日,果洛藏族,達日
瑞州新昌  ,瑞州,新昌  
荊湖南路郴州,荊湖南路,郴州
贛州地區定南,贛州地區,定南
包頭石拐礦區,包頭,石拐礦區
潼川州潼川州,潼川州,潼川州
羅定州羅定州,羅定州,羅定州
河池地河池市,河池地,河池市
澧州直隸安鄉,澧州直隸,安鄉
柳州地區武宣,柳州地區,武宣
淮南東建安軍,淮南東,建安軍
涪陵地區酆都,涪陵地區,酆都
阿克蘇地新和,阿克蘇地,新和
河北道上谷郡,河北道,上谷郡
唐代封國鄭國,唐代封國,鄭國
察哈爾省赤城,察哈爾省,赤城
邯鄲地區磁縣,邯鄲地區,磁縣
順寧府耿馬司,順寧府,耿馬司
喀什地區葉城,喀什地區,葉城
龍巖地區長汀,龍巖地區,長汀
廣東省廣州市,廣東省,廣州市
惠民地區無棣,惠民地區,無棣
後軍宣府前衛,後軍,宣府前衛
後軍東勝左衛,後軍,東勝左衛
懷德府酉陽州,懷德府,酉陽州
漢中地區佛坪,漢中地區,佛坪
黑河地黑河市,黑河地,黑河市
海州直隸贛榆,海州直隸,贛榆
綏化地區慶安,綏化地區,慶安
永昌府騰越廳,永昌府,騰越廳
上海市縣嘉定,上海市縣,嘉定
廣德州廣德州,廣德州,廣德州
山東西路徐州,山東西路,徐州
唐代封國晉國,唐代封國,晉國
甘肅省鞏昌府,甘肅省,鞏昌府
包頭包頭郊區,包頭,包頭郊區
行燕州行懷遠,行燕州,行懷遠
雲南省楚雄府,雲南省,楚雄府
陝西安康地區,陝西,安康地區
河南商邱地區,河南,商邱地區
信陽地區固始,信陽地區,固始
廣東省佛山市,廣東省,佛山市
南寧果化土司,南寧,果化土司
前軍留守前衛,前軍,留守前衛
雅州德格土司,雅州,德格土司
雅安地區寶興,雅安地區,寶興
雲南府晉寧州,雲南府,晉寧州
嶺北哈剌和林,嶺北,哈剌和林
鬱林直隸陸川,鬱林直隸,陸川
貴州遵義地區,貴州,遵義地區
甘孜藏族色達,甘孜藏族,色達
安西都護米國,安西都護,米國
中書省泰寧路,中書省,泰寧路
浙江金衢嚴道,浙江,金衢嚴道
兩浙西路潤州,兩浙西路,潤州
畢節地區織金,畢節地區,織金
延安府保安州,延安府,保安州
袁州路萍鄉州,袁州路,萍鄉州
江南東路江州,江南東路,江州
荊州地天門市,荊州地,天門市
保山地保山市,保山地,保山市
江西省鷹潭市,江西省,鷹潭市
晉中地區靈石,晉中地區,靈石
唐代封國原國,唐代封國,原國
武定路祿勤州,武定路,祿勤州
廣南東路瀧州,廣南東路,瀧州
南寧羈縻平夷,南寧羈縻,平夷
蒙古地方烏蘇,蒙古地方,烏蘇
江南西南安軍,江南西,南安軍
後軍大寧中衛,後軍,大寧中衛
太平都結土州,太平,都結土州
臨安府建水州,臨安府,建水州
上饒地區橫峰,上饒地區,橫峰
大定府黔西州,大定府,黔西州
河中府慶成軍,河中府,慶成軍
四川省重慶府,四川省,重慶府
安徽安慶地區,安徽,安慶地區
太平思陵土州,太平,思陵土州
淮南東路泗州,淮南東路,泗州
桂林地區興安,桂林地區,興安
江西贛州地區,江西,贛州地區
運城地區萬榮,運城地區,萬榮
陝西延安地區,陝西,延安地區
中書省平灤路,中書省,平灤路
黑龍江省遜河,黑龍江省,遜河
北直隸德州衛,北直隸,德州衛
婁底地區新化,婁底地區,新化
贛州府定南廳,贛州府,定南廳
廣南西路竇州,廣南西路,竇州
綏德城順安寨,綏德城,順安寨
成都府成都府,成都府,成都府
昌吉回族奇台,昌吉回族,奇台
中都留守和州,中都留守,和州
達縣地區鄰水,達縣地區,鄰水
河北西安利軍,河北西,安利軍
江南道長沙郡,江南道,長沙郡
直隸省大名府,直隸省,大名府
西安府孝義廳,西安府,孝義廳
西安都蘭州衛,西安都,蘭州衛
商洛地區丹鳳,商洛地區,丹鳳
思恩府百色廳,思恩府,百色廳
玉樹藏族玉樹,玉樹藏族,玉樹
東京路廣寧府,東京路,廣寧府
遼寧省本溪市,遼寧省,本溪市
河南省河南府,河南省,河南府
關內道華陰郡,關內道,華陰郡
思明州思明州,思明州,思明州
齊齊哈爾甘南,齊齊哈爾,甘南
朔州市朔城區,朔州市,朔城區
山東東路萊州,山東東路,萊州
蘇州府太倉州,蘇州府,太倉州
湖北省漢黃道,湖北省,漢黃道
慶遠南丹土州,慶遠,南丹土州
新疆省鎮西府,新疆省,鎮西府
河北西寧邊軍,河北西,寧邊軍
雅州章谷土司,雅州,章谷土司
陝州直隸盧氏,陝州直隸,盧氏
廣南西昌化軍,廣南西,昌化軍
渮澤地渮澤市,渮澤地,渮澤市
山南地區錯那,山南地區,錯那
荊湖北信陽軍,荊湖北,信陽軍
四川省自貢市,四川省,自貢市
太平上龍土司,太平,上龍土司
吉安地區永新,吉安地區,永新
宜春地豐城市,宜春地,豐城市
山東省淄博市,山東省,淄博市
遼州直隸和順,遼州直隸,和順
中書省高唐州,中書省,高唐州
西藏地方乍丫,西藏地方,乍丫
唐代封國曹國,唐代封國,曹國
隆慶州隆慶州,隆慶州,隆慶州
江蘇蘇松太道,江蘇,蘇松太道
溫州路平陽州,溫州路,平陽州
百色地區田東,百色地區,田東
後軍通州左衛,後軍,通州左衛
上京路會寧府,上京路,會寧府
廣東高廉欽道,廣東,高廉欽道
綏德城白草寨,綏德城,白草寨
青島市膠州市,青島市,膠州市
海南特別感恩,海南特別,感恩
安徽巢湖地區,安徽,巢湖地區
臨沂地區蒼山,臨沂地區,蒼山
中書省大都路,中書省,大都路
安徽省安慶市,安徽省,安慶市
湖南衡永郴道,湖南,衡永郴道
欽州地欽州市,欽州地,欽州市
淮南東高郵軍,淮南東,高郵軍
都康州都康州,都康州,都康州
阿里地區噶爾,阿里地區,噶爾
中書省全寧路,中書省,全寧路
黑龍江省依安,黑龍江省,依安
漳州府雲霄廳,漳州府,雲霄廳
於闐鎮守輪臺,於闐鎮守,輪臺
河東路交城監,河東路,交城監
薊遼總督通州,薊遼總督,通州
佳木斯市撫遠,佳木斯市,撫遠
山東袞沂曹道,山東,袞沂曹道
鎮安上映土州,鎮安,上映土州
陝西省商雒道,陝西省,商雒道
赤峰市敖漢旗,赤峰市,敖漢旗
百色地區田陽,百色地區,田陽
德州地德州市,德州地,德州市
燕山都濟陽衛,燕山都,濟陽衛
荊州地潛江市,荊州地,潛江市
寧夏府應理州,寧夏府,應理州
河南省鄭州市,河南省,鄭州市
廣南西路牢州,廣南西路,牢州
綏德城開光堡,綏德城,開光堡
淮南東招信軍,淮南東,招信軍
呂粱地區柳林,呂粱地區,柳林
後軍萬全右衛,後軍,萬全右衛
河東南河中府,河東南,河中府
慶陽地區環縣,慶陽地區,環縣
甘南藏族卓尼,甘南藏族,卓尼
福建省漳南道,福建省,漳南道
張掖地區高臺,張掖地區,高臺
甘肅武威地區,甘肅,武威地區
鹽城市東台市,鹽城市,東台市
吉林省遼源市,吉林省,遼源市
益陽地沅江市,益陽地,沅江市
荊湖北路壽軍,荊湖北路,壽軍
西藏地方哩烏,西藏地方,哩烏
臨沂地區沂水,臨沂地區,沂水
衡水地區武強,衡水地區,武強
濟南市歷城區,濟南市,歷城區
河東南南懷州,河東南,南懷州
齊齊哈爾克東,齊齊哈爾,克東
唐代封國殷國,唐代封國,殷國
梧州地區岑溪,梧州地區,岑溪
遼寧省鞍山市,遼寧省,鞍山市
綏化地肇東市,綏化地,肇東市
遼西州遼西州,遼西州,遼西州
中都路安肅州,中都路,安肅州
駐馬店地確山,駐馬店地,確山
上京皮被河城,上京,皮被河城
杭州都明州衛,杭州都,明州衛
益州益州節度,益州,益州節度
漢中地區鎮巴,漢中地區,鎮巴
河北東路貝州,河北東路,貝州
奉天府興京廳,奉天府,興京廳
平頂山市郟縣,平頂山市,郟縣
田州府果化州,田州府,果化州
柳州柳州轄區,柳州,柳州轄區
後軍涿鹿左衛,後軍,涿鹿左衛
湖南省邵陽市,湖南省,邵陽市
宣城地區旌德,宣城地區,旌德
江南道豫章郡,江南道,豫章郡
麗江府鶴慶州,麗江府,鶴慶州
寧夏大沙井城,寧夏,大沙井城
麗水地區雲和,麗水地區,雲和
定州直隸曲陽,定州直隸,曲陽
黃南藏族尖扎,黃南藏族,尖扎
來遠城來遠城,來遠城,來遠城
中慶路嵩明州,中慶路,嵩明州
雲南省開化府,雲南省,開化府
平頂山市寶豐,平頂山市,寶豐
固原地區固原,固原地區,固原
南陽地區西峽,南陽地區,西峽
呂粱地區汾陽,呂粱地區,汾陽
浙江省衢州府,浙江省,衢州府
西藏地方金龍,西藏地方,金龍
臨安府阿迷州,臨安府,阿迷州
福建省泉州府,福建省,泉州府
大興安岭呼中,大興安岭,呼中
河南布政汝州,河南布政,汝州
澂江路路南州,澂江路,路南州
山東省登州府,山東省,登州府
河北石家莊市,河北,石家莊市
江南道吳興郡,江南道,吳興郡
荊湖北路歸州,荊湖北路,歸州
廣南西思唐州,廣南西,思唐州
中書省東昌路,中書省,東昌路
京東東濟南府,京東東,濟南府
塔城地區托里,塔城地區,托里
中山市中山市,中山市,中山市
綏德州綏德州,綏德州,綏德州
淮南東路承州,淮南東路,承州
綏德城懷寧寨,綏德城,懷寧寨
那曲地區巴青,那曲地區,巴青
登州府寧海州,登州府,寧海州
鶴慶路鶴慶路,鶴慶路,鶴慶路
漢中府佛坪廳,漢中府,佛坪廳
淮南東盱貽軍,淮南東,盱貽軍
四川上川南道,四川,上川南道
榆林地區吳堡,榆林地區,吳堡
廣西省柳州府,廣西省,柳州府
甘肅省平慶道,甘肅省,平慶道
荊湖南路邵州,荊湖南路,邵州
山東省濟東道,山東省,濟東道
漢中府留壩廳,漢中府,留壩廳
臨夏回族和政,臨夏回族,和政
太平全茗土州,太平,全茗土州
黑河地區孫吳,黑河地區,孫吳
乾州直隸武功,乾州直隸,武功
昭通地區巧家,昭通地區,巧家
夔州路重慶府,夔州路,重慶府
於闐鎮守西海,於闐鎮守,西海
嶺北濟南王部,嶺北,濟南王部
廣東省梅州市,廣東省,梅州市
廣東都廣東衛,廣東都,廣東衛
五國奧里米部,五國,奧里米部
信陽地區新縣,信陽地區,新縣
臨安路石平州,臨安路,石平州
日喀則地崗巴,日喀則地,崗巴
平頂山無鋼市,平頂山,無鋼市
上京路利涉軍,上京路,利涉軍
後軍德州左衛,後軍,德州左衛
河北東定遠軍,河北東,定遠軍
衡水地衡水市,衡水地,衡水市
南寧羈縻同樂,南寧羈縻,同樂
巴安府三壩廳,巴安府,三壩廳
後軍武成中衛,後軍,武成中衛
南充地區岳池,南充地區,岳池
汕頭市潮州市,汕頭市,潮州市
岢嵐州岢嵐州,岢嵐州,岢嵐州
湖南省常德府,湖南省,常德府
山西忻州地區,山西,忻州地區
張家口地商義,張家口地,商義
湖北省武漢市,湖北省,武漢市
中軍徐州左衛,中軍,徐州左衛
西南路寧邊州,西南路,寧邊州
海南特別儋縣,海南特別,儋縣
廣南西路昭州,廣南西路,昭州
都勻府都江廳,都勻府,都江廳
百色地區靖西,百色地區,靖西
雲南省大理府,雲南省,大理府
慶陽地區正寧,慶陽地區,正寧
淮南西安慶府,淮南西,安慶府
綏德城浮圖寨,綏德城,浮圖寨
雲南省廣南府,雲南省,廣南府
遵義地區綏陽,遵義地區,綏陽
紹興路諸暨州,紹興路,諸暨州
孝感地應城市,孝感地,應城市
澧州直隸安福,澧州直隸,安福
親軍指濟陽衛,親軍指,濟陽衛
臨沂地臨沂市,臨沂地,臨沂市
福建省汀漳道,福建省,汀漳道
直隸省熱河道,直隸省,熱河道
陝西省同州府,陝西省,同州府
哈密衛天台山,哈密衛,天台山
滁縣地區鳳陽,滁縣地區,鳳陽
安徽阜陽地區,安徽,阜陽地區
鎮遠州鎮遠州,鎮遠州,鎮遠州
益州路崇慶府,益州路,崇慶府
崖州直隸感恩,崖州直隸,感恩
保定路安肅州,保定路,安肅州
邢臺地區鉅鹿,邢臺地區,鉅鹿
淮南東路通州,淮南東路,通州
利州路大安軍,利州路,大安軍
保山地區龍陵,保山地區,龍陵
山西省蒲州府,山西省,蒲州府
河南省開封府,河南省,開封府
衡水地區安平,衡水地區,安平
邢臺地沙河市,邢臺地,沙河市
湖北省施鶴道,湖北省,施鶴道
荊州地石首市,荊州地,石首市
平戎軍保定軍,平戎軍,保定軍
湖廣布政郴州,湖廣布政,郴州
江南東建康府,江南東,建康府
安西直隸玉門,安西直隸,玉門
下石西州憑祥,下石西州,憑祥
江蘇省連雲市,江蘇省,連雲市
陝西陝西涇原,陝西,陝西涇原
果洛藏族瑪多,果洛藏族,瑪多
唐代郡樂浪郡,唐代郡,樂浪郡
淮南東路亳州,淮南東路,亳州
汝州直隸伊陽,汝州直隸,伊陽
後軍大寧前衛,後軍,大寧前衛
奉天府牛莊城,奉天府,牛莊城
連州直隸陽山,連州直隸,陽山
潼川府遂寧州,潼川府,遂寧州
北京大定富庶,北京大定,富庶
西藏地方錯拉,西藏地方,錯拉
黎平府下江廳,黎平府,下江廳
廣南西路羅州,廣南西路,羅州
湖北省荊宜道,湖北省,荊宜道
東京道寧江州,東京道,寧江州
忻州地區原平,忻州地區,原平
東京道來遠城,東京道,來遠城
婁底地漣源市,婁底地,漣源市
陝西陝西環慶,陝西,陝西環慶
泗州直隸盱眙,泗州直隸,盱眙
安徽馬鞍山市,安徽,馬鞍山市
銀南青銅峽市,銀南,青銅峽市
河東路太原府,河東路,太原府
奉天省海龍府,奉天省,海龍府
上京路合懶路,上京路,合懶路
江南東南康軍,江南東,南康軍
都勻府獨山州,都勻府,獨山州
來安路潞城州,來安路,潞城州
山南道竟陵郡,山南道,竟陵郡
於闐鎮守納職,於闐鎮守,納職
新疆省溫宿府,新疆省,溫宿府
駐馬店地平輿,駐馬店地,平輿
大定府水城廳,大定府,水城廳
興安陳巴爾旗,興安,陳巴爾旗
東昌府高唐州,東昌府,高唐州
隆慶州安隆所,隆慶州,安隆所
威遠州威遠州,威遠州,威遠州
嘉興市海寧市,嘉興市,海寧市
安順地區平壩,安順地區,平壩
龜玆鎮守金滿,龜玆鎮守,金滿
山東省棗莊市,山東省,棗莊市
元江路馬籠部,元江路,馬籠部
北京市縣大興,北京市縣,大興
武威地區古浪,武威地區,古浪
山東省泰安府,山東省,泰安府
安徽省蕪湖市,安徽省,蕪湖市
麗江軍民蘭州,麗江軍民,蘭州
田州府田州府,田州府,田州府
襄樊老河口市,襄樊,老河口市
和田地區策勒,和田地區,策勒
延安路綏德州,延安路,綏德州
東京道率賓府,東京道,率賓府
臨汾地區吉縣,臨汾地區,吉縣
唐代郡江淮郡,唐代郡,江淮郡
南陽地區南召,南陽地區,南召
果洛藏族甘德,果洛藏族,甘德
衡水地區深縣,衡水地區,深縣
山東省濟寧市,山東省,濟寧市
綿州直隸梓潼,綿州直隸,梓潼
和田地區于田,和田地區,于田
阿克蘇地溫宿,阿克蘇地,溫宿
慶原路慶陽府,慶原路,慶陽府
廣南東肇慶府,廣南東,肇慶府
海南特別崖縣,海南特別,崖縣
河北東保順軍,河北東,保順軍
河北東永靜軍,河北東,永靜軍
荊湖北路鼎州,荊湖北路,鼎州
泰安州泰安州,泰安州,泰安州
奉天省新民府,奉天省,新民府
湖南省衡陽市,湖南省,衡陽市
衡州府桂陽州,衡州府,桂陽州
江西總制南京,江西總制,南京
淮南西路光州,淮南西路,光州
思恩府下旺司,思恩府,下旺司
甘孜藏族雅江,甘孜藏族,雅江
京西南路金州,京西南路,金州
雅州巴底土司,雅州,巴底土司
玉溪地區通海,玉溪地區,通海
鐵嶺市開原市,鐵嶺市,開原市
榆林地區米脂,榆林地區,米脂
山西省甯武道,山西省,甯武道
四川布政眉州,四川布政,眉州
定西地區漳縣,定西地區,漳縣
甘孜藏族德格,甘孜藏族,德格
肇慶府德慶州,肇慶府,德慶州
江蘇省南京市,江蘇省,南京市
馬湖路馬湖路,馬湖路,馬湖路
太平茗盈土州,太平,茗盈土州
梓州路富義監,梓州路,富義監
南寧府新寧州,南寧府,新寧州
吉安地吉安市,吉安地,吉安市
崖州直隸昌化,崖州直隸,昌化
吉林省五常府,吉林省,五常府
邯鄲地區魏縣,邯鄲地區,魏縣
吉林省新城府,吉林省,新城府
潮州府南澳廳,潮州府,南澳廳
太平安平土州,太平,安平土州
太平府左江道,太平府,左江道
河北東路清州,河北東路,清州
焉耆鎮守伊吾,焉耆鎮守,伊吾
浙江省寧紹道,浙江省,寧紹道
河北東路雄州,河北東路,雄州
河東道河東郡,河東道,河東郡
澧州直隸大庸,澧州直隸,大庸
江西撫州地區,江西,撫州地區
宣城地區寧國,宣城地區,寧國
燕山都通州衛,燕山都,通州衛
河北道清河郡,河北道,清河郡
湖北省黃石市,湖北省,黃石市
河北道信都郡,河北道,信都郡
思恩陽萬土州,思恩,陽萬土州
渭南地區大荔,渭南地區,大荔
京西南路房州,京西南路,房州
瀘州直隸納溪,瀘州直隸,納溪
京東東路登州,京東東路,登州
陝西陝西秦風,陝西,陝西秦風
浙江台州地區,浙江,台州地區
廣南東德慶府,廣南東,德慶府
浙江省溫處道,浙江省,溫處道
大興安岭新林,大興安岭,新林
郴州地區臨武,郴州地區,臨武
南陽地區社旗,南陽地區,社旗
吉林省延吉府,吉林省,延吉府
唐代郡東海郡,唐代郡,東海郡
盤羈縻州附唐,盤羈縻州,附唐
廣東省瓊州府,廣東省,瓊州府
敘州府雷波廳,敘州府,雷波廳
山南道河池郡,山南道,河池郡
姚安軍民姚州,姚安軍民,姚州
英德州英德州,英德州,英德州
山西布政潞州,山西布政,潞州
燕山府路景州,燕山府路,景州
桂林地區靈川,桂林地區,靈川
朔平府鐵山堡,朔平府,鐵山堡
河北西永定軍,河北西,永定軍
廣南西路藤州,廣南西路,藤州
廣南東路廣州,廣南東路,廣州
陝西省鳳翔府,陝西省,鳳翔府
晉中地區左權,晉中地區,左權
青海省西寧市,青海省,西寧市
宜昌地當陽市,宜昌地,當陽市
宣城地區績溪,宣城地區,績溪
麗水地麗水市,麗水地,麗水市
石家莊槁城市,石家莊,槁城市
廣西府維摩州,廣西府,維摩州
鎮安路歸順州,鎮安路,歸順州
廣西布政利州,廣西布政,利州
海南藏族貴南,海南藏族,貴南
察哈爾省張北,察哈爾省,張北
福州路福寧州,福州路,福寧州
山東省濟南府,山東省,濟南府
順寧府寶通州,順寧府,寶通州
資州直隸資陽,資州直隸,資陽
慶遠府東蘭州,慶遠府,東蘭州
中軍鳳陽右衛,中軍,鳳陽右衛
松江府川沙廳,松江府,川沙廳
舟山市普陀區,舟山市,普陀區
朔平府寧遠廳,朔平府,寧遠廳
貴州六盤水市,貴州,六盤水市
河南省大梁道,河南省,大梁道
西京道大同府,西京道,大同府
黑龍江黑河道,黑龍江,黑河道
臺灣省臺南府,臺灣省,臺南府
鄖陽地區竹谿,鄖陽地區,竹谿
渮澤地區成武,渮澤地區,成武
廣東南詔連道,廣東,南詔連道
秦鳳路積石州,秦鳳路,積石州
雲內州雲內州,雲內州,雲內州
煙台市福山區,煙台市,福山區
衡水地區武邑,衡水地區,武邑
保定地區定興,保定地區,定興
廣南富州土州,廣南,富州土州
杭州都杭州衛,杭州都,杭州衛
許州直隸郾城,許州直隸,郾城
渮澤地區東明,渮澤地區,東明
蘇州府靖湖聽,蘇州府,靖湖聽
南陽地區鎮平,南陽地區,鎮平
甘肅張掖地區,甘肅,張掖地區
江西省南昌市,江西省,南昌市
麗江府維西廳,麗江府,維西廳
哈爾濱市呼蘭,哈爾濱市,呼蘭
阿里地區札達,阿里地區,札達
廣西府師宗州,廣西府,師宗州
安徽省廬州府,安徽省,廬州府
運城地區新絳,運城地區,新絳
郴州地區永興,郴州地區,永興
辰州富羈縻州,辰州,富羈縻州
哈密衛吳淞江,哈密衛,吳淞江
後軍義勇中衛,後軍,義勇中衛
郴州地區汝城,郴州地區,汝城
安順府郎岱廳,安順府,郎岱廳
唐代封國慶國,唐代封國,慶國
後軍宣府左衛,後軍,宣府左衛
南京路金昌府,南京路,金昌府
桂陽州桂陽州,桂陽州,桂陽州
雲南省東川市,雲南省,東川市
南康路建昌州,南康路,建昌州
張家口地萬全,張家口地,萬全
杭州都台州衛,杭州都,台州衛
廣南西路賀州,廣南西路,賀州
撫州地區南城,撫州地區,南城
京西北順昌府,京西北,順昌府
西藏地方桑葉,西藏地方,桑葉
六安地區霍丘,六安地區,霍丘
定西地區渭源,定西地區,渭源
阿克蘇地烏什,阿克蘇地,烏什
日喀則地定結,日喀則地,定結
四川省樂山市,四川省,樂山市
吉林省臨江府,吉林省,臨江府
莎車府蒲犁廳,莎車府,蒲犁廳
寧夏衛隰寧堡,寧夏衛,隰寧堡
廣東省陽江市,廣東省,陽江市
河東道高平郡,河東道,高平郡
永春直隸德化,永春直隸,德化
宜春地區靖安,宜春地區,靖安
玉溪地玉溪市,玉溪地,玉溪市
河北邯鄲地區,河北,邯鄲地區
西安都鞏昌衛,西安都,鞏昌衛
江南道盧溪郡,江南道,盧溪郡
宜昌地區宜昌,宜昌地區,宜昌
宜賓地區長寧,宜賓地區,長寧
薊遼總督易州,薊遼總督,易州
南陽府淅川廳,南陽府,淅川廳
成都都江堰市,成都,都江堰市
陝西延建邵道,陝西,延建邵道
燕山府路順州,燕山府路,順州
安徽省淮北市,安徽省,淮北市
寧波府石浦廳,寧波府,石浦廳
京西北路潁州,京西北路,潁州
宜春地區銅鼓,宜春地區,銅鼓
慶元路奉化州,慶元路,奉化州
廣南東路康州,廣南東路,康州
曲靖路馬龍州,曲靖路,馬龍州
福建省興南道,福建省,興南道
荊湖南寶慶府,荊湖南,寶慶府
遼寧省朝陽市,遼寧省,朝陽市
奉天府金州廳,奉天府,金州廳
開成州廣安州,開成州,廣安州
赤峰市赤峰市,赤峰市,赤峰市
焉耆鎮守後庭,焉耆鎮守,後庭
昭通地區永善,昭通地區,永善
山東省日照市,山東省,日照市
碎葉鎮守金滿,碎葉鎮守,金滿
海南特別澄邁,海南特別,澄邁
後軍燕山右衛,後軍,燕山右衛
燕山府路薊州,燕山府路,薊州
慶陽地區合水,慶陽地區,合水
龍陽州沅江州,龍陽州,沅江州
鄖陽地區鄖縣,鄖陽地區,鄖縣
龜玆鎮守西海,龜玆鎮守,西海
定西地區定西,定西地區,定西
鎮北都護長寧,鎮北都護,長寧
武都地區兩當,武都地區,兩當
廣南東路循州,廣南東路,循州
保寧府廣元州,保寧府,廣元州
太平府上思州,太平府,上思州
馬鞍山市當塗,馬鞍山市,當塗
廣南西思明州,廣南西,思明州
渮澤地區鄄城,渮澤地區,鄄城
西藏地方得秦,西藏地方,得秦
臨安路阿迷州,臨安路,阿迷州
郴州地區桂東,郴州地區,桂東
咸寧地區嘉魚,咸寧地區,嘉魚
廣元路保寧府,廣元路,保寧府
中軍鳳陽中衛,中軍,鳳陽中衛
山南地區曲松,山南地區,曲松
遼寧省盤錦市,遼寧省,盤錦市
平晉軍平晉軍,平晉軍,平晉軍
廣東省中山市,廣東省,中山市
河北西路滑州,河北西路,滑州
海南特別瓊東,海南特別,瓊東
江蘇常鎮通道,江蘇,常鎮通道
京兆府終南山,京兆府,終南山
普洱府威遠廳,普洱府,威遠廳
邢臺地區廣宗,邢臺地區,廣宗
吐魯番區鄯善,吐魯番區,鄯善
臨沂地區莒縣,臨沂地區,莒縣
無錫市江陰市,無錫市,江陰市
中書省濟寧路,中書省,濟寧路
濟寧直隸魚臺,濟寧直隸,魚臺
南充地區西充,南充地區,西充
山東東路濱州,山東東路,濱州
兩浙西路杭州,兩浙西路,杭州
鎮遠府台拱廳,鎮遠府,台拱廳
新興州新興州,新興州,新興州
滄州地泊頭市,滄州地,泊頭市
張家口地涿鹿,張家口地,涿鹿
西藏地方乃東,西藏地方,乃東
銅仁地區德江,銅仁地區,德江
巢湖地區無為,巢湖地區,無為
保定地區安國,保定地區,安國
南陽地區桐柏,南陽地區,桐柏
榆林地區定邊,榆林地區,定邊
大名府路滄州,大名府路,滄州
京東東路沂州,京東東路,沂州
上京路臨潢府,上京路,臨潢府
河南道瑯琊郡,河南道,瑯琊郡
西京道東勝州,西京道,東勝州
江西饒九南道,江西,饒九南道
雲南思茅地區,雲南,思茅地區
廣東省韶州府,廣東省,韶州府
口北道御馬廠,口北道,御馬廠
沁州直隸沁源,沁州直隸,沁源
河東北路嵐州,河東北路,嵐州
六安地六安市,六安地,六安市
汝州直隸郟縣,汝州直隸,郟縣
慶陽府靈武驛,慶陽府,靈武驛
商州直隸山陽,商州直隸,山陽
太平羅白土縣,太平,羅白土縣
武都地區武都,武都地區,武都
中書省永平路,中書省,永平路
唐代郡汾陽郡,唐代郡,汾陽郡
行岩州行常樂,行岩州,行常樂
秦鳳路崇信軍,秦鳳路,崇信軍
代州直隸繁峙,代州直隸,繁峙
黑龍江省鐵麗,黑龍江省,鐵麗
河池地區宜山,河池地區,宜山
南安州南安州,南安州,南安州
柳州地區來賓,柳州地區,來賓
山東德州地區,山東,德州地區
保定地區新城,保定地區,新城
喀什地區疏勒,喀什地區,疏勒
四川省成緜道,四川省,成緜道
唐代封國鄧國,唐代封國,鄧國
京西北淮寧府,京西北,淮寧府
南充地區武勝,南充地區,武勝
台州地臨海市,台州地,臨海市
白城地區乾安,白城地區,乾安
齊齊哈爾龍江,齊齊哈爾,龍江
廣東省雷州府,廣東省,雷州府
泗州直隸天長,泗州直隸,天長
駐馬店地遂平,駐馬店地,遂平
阿勒泰布爾津,阿勒泰,布爾津
疏勒鎮守伊吾,疏勒鎮守,伊吾
大同府渾源州,大同府,渾源州
甘孜藏族白玉,甘孜藏族,白玉
秦鳳路西寧州,秦鳳路,西寧州
北京市縣昌平,北京市縣,昌平
晉中地區祁縣,晉中地區,祁縣
安徽省池州府,安徽省,池州府
臨汾地區永和,臨汾地區,永和
江南西零陵郡,江南西,零陵郡
大理白族雲龍,大理白族,雲龍
贛州地區石城,贛州地區,石城
梓州路順慶府,梓州路,順慶府
湖北省沙市市,湖北省,沙市市
京西南光化軍,京西南,光化軍
涼山彝族德昌,涼山彝族,德昌
蒲與路蒲與路,蒲與路,蒲與路
雲南省迤南道,雲南省,迤南道
八旗漢軍八旗,八旗,漢軍八旗
六安直隸英山,六安直隸,英山
新疆省迪化府,新疆省,迪化府
靖州直隸通道,靖州直隸,通道
忻州地區寧武,忻州地區,寧武
和田地區皮山,和田地區,皮山
山南地區洛扎,山南地區,洛扎
荊湖北荊門軍,荊湖北,荊門軍
寧海州寧海州,寧海州,寧海州
